1775251348.9134517,24,2196.95,2.2,0
1775251349.4874823,2,1623.95,0.0,0
1775251349.4896302,5,1624.35,0.0,0
1775251349.4896302,4,1624.86,0.0,0
1775251349.487993,3,1627.50,0.0,0
1775251349.4906466,6,1625.86,0.0,0
1775251349.4906466,7,1626.86,0.0,0
1775251349.4906466,8,1628.88,0.0,0
1775251349.4906466,9,1630.50,0.0,0
1775251349.4906466,10,1631.50,0.0,0
1775251349.4917352,11,1631.43,40.0,0
1775251349.4917352,12,1632.43,0.0,0
1775251349.4917352,13,1632.43,0.0,0
1775251349.4917352,14,1633.48,0.0,0
1775251349.4927351,16,1633.48,0.0,0
1775251349.4927351,15,1634.49,0.0,0
1775251349.4927351,17,1635.49,0.0,0
1775251349.4927351,18,1635.49,0.0,0
1775251349.4927351,19,1636.99,0.0,0
1775251349.4927351,20,1638.08,0.0,0
1775251349.4927351,21,1638.08,0.0,0
1775251349.4927351,22,1639.10,0.0,0
1775251349.4941406,23,1638.69,0.0,0
1775251349.4941406,24,1639.69,0.0,0
1775251349.4941406,25,1639.69,0.0,0
1775251349.4941406,26,1641.78,0.0,0
1775251349.5069153,27,1740.18,2.7,0
1775251349.6135592,28,1636.90,7.7,0
1775251349.385025,1,1867.43,0.0,0
1775251349.6732445,29,1790.25,8.9,0
1775251349.7245145,30,1740.99,0.0,0
1775251349.7299159,31,1736.70,100.0,0
1775251349.7345786,32,1741.43,6.2,0
1775251351.1364398,2,1569.05,2.8,0
1775251351.238047,3,1469.45,0.0,0
1775251351.2390628,4,1468.44,0.0,0
1775251351.2390628,5,1469.43,0.0,0
1775251351.2400763,7,1469.42,0.0,0
1775251351.2390628,6,1471.43,0.0,0
1775251351.2400763,8,1471.42,0.0,0
1775251351.2400763,9,1472.92,0.0,0
1775251351.2400763,10,1474.45,0.0,0
1775251351.2400763,11,1475.46,0.0,0
1775251351.2411666,12,1475.38,50.0,0
1775251351.2411666,13,1475.96,10.0,0
1775251351.2411666,14,1476.96,0.0,0
1775251351.2411666,15,1476.96,0.0,0
1775251351.2411666,16,1478.47,0.0,0
1775251351.2411666,17,1479.99,0.0,0
1775251351.242482,19,1478.67,0.0,0
1775251351.242482,18,1479.68,0.0,0
1775251351.242482,20,1480.68,0.0,0
1775251351.242482,22,1480.68,0.0,0
1775251351.242482,21,1482.19,0.0,0
1775251351.242482,23,1482.19,0.0,0
1775251351.2481863,24,1546.99,21.4,0
1775251351.05622,1,1739.96,14.3,0
1775251351.253454,25,1597.60,3.9,0
1775251351.4092038,26,1856.71,5.6,0
1775251351.4676495,27,2158.08,3.3,0
1775251349.7299159,33,3896.83,0.0,0
1775251349.731226,34,3897.54,0.0,0
1775251351.4686513,28,2160.67,0.0,0
1775251351.4686513,29,2161.19,0.0,0
1775251349.7276707,35,3903.17,0.0,0
1775251351.4686513,30,2163.20,0.0,0
1775251351.46965,31,2163.20,0.0,0
1775251351.4770198,32,2213.35,12.3,0
1775251352.5934625,2,1097.96,0.0,0
1775251352.5956204,7,1096.92,0.0,0
1775251352.5945375,3,1098.55,0.0,0
1775251352.5945375,5,1099.09,0.0,0
1775251352.5945375,6,1099.09,0.0,0
1775251352.5945375,4,1100.58,0.0,0
1775251352.5991414,8,1961.38,6.0,0
1775251352.7773483,9,1839.51,0.0,0
1775251352.7783618,12,1839.52,0.0,0
